"code_iris","x","y"
"552180000","831265.0","2480750.0"
"552190000","835703.5","2467738.5"
"552200000","830250.0","2424828.0"
"552210000","814911.0","2417428.0"
"552220000","842518.5","2468346.0"
"552240000","802889.5","2413296.5"
"552250000","802507.0","2497921.0"
"552260000","817108.5","2502401.0"
"552280000","842532.0","2453371.0"
"552290000","836329.5","2433178.5"
"552320000","847757.0","2460512.0"
"552360000","825899.0","2462949.0"
"552370000","833783.0","2462060.5"
"552390000","821106.5","2479944.0"
"552410000","815274.5","2448581.5"
"552420000","843487.5","2465674.0"
"552430000","841619.5","2455034.0"
"552440000","838361.5","2469274.0"
"552450000","846117.0","2442922.0"
"552460000","820447.5","2404669.0"
"552470000","831533.0","2392033.0"
"552480000","830012.0","2399254.5"
"552500000","804817.5","2509886.5"
"552510000","810307.5","2452850.5"
"552520000","821908.0","2501763.5"
"552530000","795201.5","2460176.5"
"552540000","816500.0","2445152.5"
"552550000","821832.0","2496283.0"
"552560000","851451.5","2457332.0"
"552570000","810681.5","2463829.5"
"552580000","848078.0","2425825.5"
"552600000","808507.0","2455076.0"
"552610000","808764.5","2403620.5"
"552620000","817611.0","2500166.0"
"552630000","829364.5","2434158.0"
"552640000","829326.0","2432795.5"
"552650000","851056.5","2459935.0"
"552660000","793311.0","2467752.0"
"552670000","853245.0","2453859.0"
"552680000","833783.5","2447716.0"
"552690000","825886.0","2441736.5"
"552700000","851775.5","2438420.0"
"552710000","797928.0","2437061.5"
"552720000","798624.0","2430540.5"
"552740000","839063.0","2445417.5"
"552750000","810633.0","2509553.5"
"552760000","818809.5","2459456.0"
"552780000","838475.0","2417006.5"
"552790000","801675.0","2503135.0"
"552800000","846061.0","2473280.5"
"552810000","853207.0","2460495.0"
"552820000","820338.5","2427316.5"
"552840000","806959.5","2410174.0"
"552850000","804790.0","2453785.0"
"552860000","816068.5","2456439.5"
"552880000","835322.5","2424653.5"
"552890000","821460.5","2429704.0"
"552900000","824389.0","2428124.0"
"552910000","818685.5","2410298.5"
"552920000","809027.5","2487784.5"
"552930000","811953.0","2494909.0"
"552950000","801246.5","2439380.5"
"552960000","798278.5","2415840.5"
"552970000","819725.0","2491312.5"
"552980000","817041.5","2422770.0"
"552990000","836830.5","2483525.0"
"553000000","820459.0","2408866.5"
"553010000","817996.0","2439093.5"
"553020000","811033.0","2419457.5"
"553030000","845200.0","2435007.0"
"553040000","800818.0","2433447.5"
"553060000","817848.0","2497684.5"
"553070000","823143.5","2475386.5"
"553100000","803280.0","2507174.0"
"553110000","845735.0","2461476.5"
"553120000","834934.0","2440920.0"
"553130000","806978.0","2474812.0"
"553150000","826275.5","2393699.0"
"553160000","832786.5","2487784.5"
"553170000","837956.5","2463295.5"
"553200000","844255.5","2459833.5"
"553210000","815950.0","2471277.5"
"553220000","829102.5","2408407.0"
"553230000","805906.0","2507907.5"
"553240000","825127.0","2498353.5"
"553250000","831417.0","2477518.0"
"553260000","815362.5","2411459.0"
"553270000","837119.5","2404252.5"
"553280000","845314.0","2397772.5"
"553290000","835758.5","2430424.5"
"553300000","832567.0","2413105.5"
"553310000","830826.0","2411161.0"
"553320000","822904.5","2410490.0"
"553330000","828153.5","2427305.0"
"553340000","835858.0","2416444.0"
"553350000","811638.5","2405992.0"
"553360000","827856.5","2489914.5"
"553380000","809297.5","2492912.5"
"553390000","833386.5","2476839.0"
"553400000","794950.5","2422919.5"
"553410000","821838.0","2482513.0"
"553430000","793354.0","2474674.5"
"553440000","848127.0","2395916.5"
"553450000","805276.0","2494507.0"
"553460000","803880.0","2476698.0"
"553470000","823062.5","2454013.5"
"553480000","815910.5","2397720.0"
"553490000","803121.0","2495846.0"
"553500000","841116.5","2402804.5"
"553510000","819709.5","2506442.5"
"553520000","808308.5","2414846.0"
"553530000","848554.0","2437756.0"
"553550000","809741.0","2469450.0"
"553560000","833790.5","2469244.5"
"553570000","835655.0","2475200.5"
"553580000","824813.5","2412963.0"
"553590000","813118.0","2401234.0"
"553600000","834000.0","2455743.0"
"553610000","829317.5","2466977.5"
"553620000","802121.0","2512454.0"
"553630000","849372.0","2461306.0"
"553640000","811001.5","2498915.0"
"553650000","813548.0","2492882.5"
"553660000","802257.0","2427336.5"
"553670000","838960.5","2487361.5"
"553680000","836780.0","2412383.0"
"553690000","812676.0","2426644.0"
"553700000","823650.0","2407981.0"
"553710000","824929.5","2416993.0"
"553720000","819416.5","2417894.0"
"553730000","813289.0","2413103.5"
"553740000","813067.0","2409784.5"
"553750000","803520.5","2481946.0"
"553760000","821546.0","2407459.0"
"553770000","809099.5","2508177.0"
"553780000","790730.0","2433779.0"
"553790000","793313.0","2462288.0"
"553800000","817588.5","2443122.0"
"553810000","845086.5","2402787.0"
"553820000","799282.0","2428516.0"
"553830000","796715.5","2466048.0"
"553840000","821038.0","2437290.0"
"553850000","813189.0","2461023.5"
"553860000","850979.5","2443028.0"
"553870000","841926.0","2489395.0"
"553880000","794192.0","2435117.5"
"553890000","807814.5","2449090.5"
"553910000","807792.5","2510495.0"
"553940000","829096.0","2477914.5"
"553950000","813087.0","2453634.5"
"553960000","847307.5","2412865.0"
"553970000","851349.5","2398722.5"
"553980000","849988.0","2415622.0"
"553990000","846172.5","2464132.5"
"554000000","847263.0","2466542.0"
"554010000","830642.0","2439362.5"
"554030000","822867.0","2489901.5"
"554040000","820650.5","2438306.0"
"554050000","836054.5","2490799.0"
"554060000","843359.0","2462739.0"
"554070000","836309.5","2428462.5"
"554080000","801798.0","2508128.0"
"554090000","805754.5","2443736.0"
"554100000","814464.5","2503159.0"
"554110000","819701.0","2447331.0"
"554120000","850897.5","2431286.5"
"554140000","789480.5","2427626.0"
"554150000","831567.5","2452059.0"
"554160000","801183.5","2456681.0"
"554190000","806151.5","2465559.5"
"554200000","822545.0","2448676.0"
"554210000","831029.5","2407722.0"
"554220000","817031.5","2476992.5"
"554230000","808568.5","2439579.0"
"554240000","789405.0","2425418.0"
"554250000","821068.0","2497467.0"
"554260000","812770.5","2423264.0"
"554270000","793920.0","2428598.0"
"554280000","818644.5","2486443.5"
"554290000","843339.5","2460466.5"
"554300000","822876.0","2398050.0"
"554310000","850688.5","2438370.5"
"554330000","849537.0","2408308.0"
"554340000","851859.0","2406778.5"
"554350000","797845.5","2417916.0"
"554360000","843887.5","2388543.0"
"554370000","827777.5","2485908.0"
"554380000","798683.0","2484612.5"
"554390000","835341.0","2464114.0"
"554420000","813652.5","2435773.5"
"554430000","845246.0","2474721.0"
"554440000","833634.0","2443779.5"
"554450000","839380.5","2492865.0"
"554460000","816029.5","2429523.5"
"554470000","802752.5","2411514.5"
"554480000","824597.0","2436512.0"
"554490000","831040.0","2456528.5"
"554500000","828080.5","2495481.0"
"554520000","825347.0","2407446.5"
"554530000","811902.0","2449638.0"
"554540000","829173.5","2417761.5"
"554560000","849135.5","2410811.0"
"554570000","846019.5","2458258.5"
"554580000","848300.5","2469052.0"
"554590000","826680.5","2402647.0"
"554600000","841214.5","2429748.5"
"554610000","831818.5","2493594.0"
"554620000","843903.5","2451078.0"
"554630000","837496.5","2437723.0"
"554640000","843303.5","2491420.0"
"554650000","837777.0","2453888.5"
"554660000","820299.0","2421991.0"
"554670000","831412.0","2429246.5"
"554680000","819579.5","2477544.0"
"554690000","806518.5","2494372.5"
"554700000","800161.5","2414085.0"
"554710000","805733.5","2497120.5"
"554720000","830241.5","2414997.5"
"554730000","842732.0","2457960.5"
"554740000","851002.0","2394557.5"
"554750000","840931.5","2409366.0"
"554760000","808813.5","2420490.0"
"554770000","806960.0","2404143.0"
"554790000","812635.5","2432134.5"
"554810000","839065.0","2480839.0"
"554820000","820006.0","2455400.5"
"554840000","806802.5","2480362.0"
"554850000","847836.5","2401462.5"
"554870000","836116.5","2448401.5"
"554880000","814062.5","2419197.5"
"554890000","813087.5","2463961.0"
"554900000","814548.5","2485385.0"
"554920000","829510.0","2460162.5"
"554930000","792799.5","2438478.5"
"554940000","799099.5","2412055.0"
"554950000","835978.0","2494299.5"
"554960000","844445.0","2418686.0"
"554970000","812688.0","2458228.5"
"554980000","816521.5","2452330.5"
"555000000","844088.0","2487293.5"
"555010000","809516.5","2408613.5"
"555020000","807546.0","2503803.5"
"555030000","845852.5","2395655.5"
"555040000","812184.5","2417309.0"
"555050000","819173.0","2467944.5"
"555060000","823245.5","2443784.5"
"555070000","843631.0","2452514.5"
"555080000","823802.5","2512701.0"
"555090000","817289.0","2512584.0"
"555100000","817751.0","2508154.5"
"555110000","818645.5","2510588.5"
"555120000","825062.0","2448469.5"
"555140000","801017.0","2419616.0"
"555150000","839331.5","2458548.0"
"555160000","825431.5","2405026.5"
"555170000","798955.5","2444889.0"
"555180000","825477.0","2423514.5"
"555190000","816477.5","2417377.5"
"555200000","847348.5","2416666.5"
"555210000","830967.0","2449122.0"
"555220000","847044.5","2409556.0"
"555230000","820318.5","2474698.5"
"555250000","813556.0","2456585.0"
"555260000","833488.0","2427153.0"
"555270000","795071.5","2473586.5"
"555280000","843797.0","2436123.0"
"555300000","840406.0","2441856.0"
"555310000","797632.0","2425933.0"
"555320000","803005.0","2442071.0"
"555330000","843400.5","2407201.5"
"555340000","840901.5","2388057.5"
"555350000","840636.0","2485057.0"
"555360000","800302.5","2470295.5"
"555370000","828157.0","2472029.5"
"555400000","835161.5","2452038.5"
"555410000","810056.0","2428933.5"
"555430000","818171.0","2414951.0"
"555440000","826133.0","2504832.0"
"555450101","818215.0","2464270.0"
"555450102","821755.5","2466121.5"
"555450103","822045.0","2466293.5"
"555450104","822975.5","2466528.0"
"555450105","823067.0","2465528.0"
"555450106","824692.5","2465837.5"
"555450107","824642.0","2466708.0"
"555450108","824463.5","2467851.0"
"555460000","823583.5","2508656.0"
"555470000","823234.5","2509673.0"
"555490000","800566.0","2474414.5"
"555510000","848767.5","2448421.0"
"555520000","817067.5","2505453.0"
"555530000","840774.0","2425010.0"
"555540000","822396.5","2505571.5"
"555550000","821784.5","2435250.0"
"555560000","825116.0","2481444.5"
"555570000","839026.0","2465225.5"
"555590000","838201.0","2406652.5"
"555600000","797200.0","2432443.0"
"555610000","801329.0","2492551.5"
"555620000","818548.5","2407137.5"
"555630000","830122.5","2488912.0"
"555650000","848844.5","2464170.5"
"555660000","824040.0","2451662.5"
"555670000","807811.0","2457278.0"
"555680000","801118.5","2416740.5"
"555690000","801051.0","2435907.5"
"555700000","821984.5","2432820.5"
"555710000","812000.5","2486250.5"
"555720000","823499.0","2491896.5"
"555730000","841899.0","2413953.0"
"555740000","842478.0","2392819.0"
"555750000","841731.5","2391788.5"
"555770000","801886.5","2450829.5"
"555780000","841210.0","2470906.0"
"555790000","834036.5","2464639.5"
"555800000","821006.5","2484418.0"
"555810000","822375.5","2417285.0"
"555820000","805144.0","2499573.5"
"555830000","849306.0","2454360.0"
"555840000","828065.5","2445460.0"
"555860000","848930.0","2435281.5"
"560010000","260734.0","2302082.0"
"560020000","233453.5","2295777.0"
"560030101","212786.5","2304228.0"
"560030102","212243.0","2305891.5"
"560040000","243288.5","2291359.0"
"560050000","206987.0","2296525.5"
"560060000","255664.5","2333498.0"
"560070101","200445.5","2310771.0"
"560070102","199595.0","2310470.5"
"560070103","199069.0","2309639.0"
"560070104","200883.0","2309238.0"
"560070105","200859.0","2309906.5"
"560080000","206354.0","2302893.5"
"560090000","182339.5","2271869.5"
"560100000","198953.5","2332673.5"
"560110000","255806.5","2299332.5"
"560120000","263615.5","2339544.5"
"560130000","187141.5","2311535.5"
"560140000","174485.5","2347203.5"
"560150000","234347.5","2304475.0"
"560160000","199433.5","2346953.5"
"560170000","219882.0","2331670.0"
"560180000","237505.0","2291686.0"
"560190000","227403.5","2330684.5"
"560200000","241832.5","2320377.0"
"560210000","186027.5","2325030.0"
"560220000","206646.0","2322495.0"
"560230000","197751.5","2314557.0"
"560240000","225414.0","2353114.5"
"560250000","247959.0","2356516.0"
"560260000","188789.5","2344594.5"
"560270000","225663.5","2336698.0"
"560280000","252188.5","2303180.0"
"560290000","178226.0","2334998.5"
"560300000","243206.0","2286349.0"
"560310000","200491.0","2328093.5"
"560320000","255458.5","2339144.5"
"560330000","264853.0","2322815.5"
"560340101","193978.0","2303407.5"
"560340102","193484.0","2300787.5"
"560350000","250621.5","2328904.5"
"560360101","175515.5","2327976.5"
"560360102","175060.5","2325762.0"
"560360103","175411.0","2328883.5"
"560370000","245548.0","2329183.5"
"560380000","267726.5","2319633.0"
"560390000","205871.0","2330419.0"
"560400000","174093.5","2333595.0"
"560410000","198191.0","2361279.0"
"560420000","214807.5","2325588.5"
"560430000","261132.0","2350515.5"
"560440000","267527.5","2314965.0"
"560450000","237020.0","2316739.5"
"560460000","199601.0","2305910.5"
"560470000","220297.5","2349791.5"
"560480000","174738.5","2355350.5"
"560490000","212852.5","2361510.0"
"560500000","238032.5","2340701.0"
"560510000","231773.0","2331869.5"
"560520000","229278.0","2291841.0"
"560530000","230342.0","2315183.0"
"560540000","187438.0","2307232.5"
"560550000","184677.0","2309957.0"
"560560000","246980.5","2353235.0"
"560570000","164269.5","2354394.0"
"560580000","248039.0","2286794.0"
"560590000","233544.5","2348210.0"
"560600000","260371.0","2315412.0"
"560610000","263532.0","2317694.5"
"560620000","174840.5","2314795.5"
"560630000","167817.0","2328056.0"
"560640000","264293.0","2313850.5"
"560650000","249468.5","2337178.5"
"560660000","158315.5","2364634.5"
"560670000","211235.0","2319763.0"
"560680000","238939.5","2344760.0"
"560690000","164418.0","2309085.5"
"560700000","231995.0","2336647.0"
"560710000","226963.0","2332726.5"
"560720000","216682.5","2355682.0"
"560730000","187300.5","2355368.0"
"560740000","203787.5","2335737.0"
"560750101","266819.5","2330894.0"
"560750102","265749.5","2334614.5"
"560750103","264802.5","2336154.0"
"560760000","195189.0","2351681.0"
"560770000","243815.0","2298930.5"
"560780101","163710.5","2326495.0"
"560780102","162255.5","2323881.0"
"560780103","164817.0","2324440.0"
"560780104","164079.5","2329744.5"
"560790000","239838.0","2335461.0"
"560800000","246051.0","2349623.5"
"560810000","156294.5","2354636.0"
"560820000","240494.5","2340889.0"
"560830101","180570.5","2327538.0"
"560830102","182192.5","2327560.5"
"560830103","180853.0","2326030.0"
"560830104","179592.0","2324980.5"
"560830105","178772.0","2327460.5"
"560840000","222226.5","2298613.0"
"560850000","206387.5","2273155.5"
"560860000","199922.5","2278747.0"
"560870000","210598.5","2299972.0"
"560880000","214263.0","2300728.5"
"560890000","181543.5","2342897.0"
"560900101","181394.5","2329557.0"
"560900102","181836.5","2333019.5"
"560910000","235111.5","2339718.0"
"560920000","214229.5","2351287.5"
"560930000","208448.5","2362712.0"
"560940000","180751.0","2322939.0"
"560960000","192323.0","2318622.0"
"560970000","191544.5","2322235.5"
"560980101","173320.0","2322824.0"
"560980102","173956.5","2323004.0"
"560980103","174035.0","2323733.0"
"560980104","174228.5","2322384.0"
"560980105","174902.0","2323356.0"
"560980106","174404.5","2321829.5"
"560980107","174848.0","2322368.5"
"560980108","175426.0","2322710.5"
"560980109","174898.0","2321531.0"
"560980110","175216.5","2320937.0"
"560980111","176740.5","2323622.5"
"560990000","185413.5","2361139.5"
"561000000","167288.0","2363722.0"
"561010101","188520.0","2329544.5"
"561010102","189657.5","2327299.5"
"561010103","189470.0","2330935.0"
"561020000","233733.5","2343508.0"
"561030000","227220.0","2339855.5"
"561040000","183133.0","2335891.5"
"561050000","162298.5","2350209.0"
"561060000","206402.5","2300539.5"
"561070101","171943.0","2317418.0"
"561070102","170062.5","2317447.5"
"561070103","171279.0","2318139.0"
"561080000","238096.0","2312586.5"
"561090000","232440.5","2301851.5"
"561100000","182274.0","2350982.0"
"561110000","247168.0","2303852.5"
"561120000","236453.5","2329779.0"
"561130000","188919.0","2354794.5"
"561140000","188637.5","2269950.0"
"561150000","215893.5","2319259.0"
"561160000","201840.5","2300128.5"
"561170000","213184.5","2332865.5"
"561180000","175409.0","2318791.0"
"561190000","191609.0","2314032.0"
"561200000","218098.0","2319697.0"
"561210101","173410.5","2321053.0"
"561210102","173020.5","2320939.0"
"561210103","173027.5","2321486.0"
"561210301","172247.0","2320991.0"
"561210302","171727.5","2321139.0"
"561210303","170757.5","2321370.5"
"561210401","173110.0","2321987.0"
"561210402","171909.5","2321833.0"
"561210403","172388.5","2322338.5"
"561210404","171447.5","2322293.0"
"561210501","171802.0","2323081.0"
"561210502","172386.0","2322983.0"
"561210601","170865.0","2323381.5"
"561210602","170942.0","2322480.0"
"561210603","170112.5","2323195.0"
"561210701","170609.0","2320363.5"
"561210702","170692.0","2320072.0"
"561210703","171131.0","2320025.5"
"561210704","170743.5","2319545.0"
"561210901","172568.0","2319046.0"
"561210902","171916.0","2320303.0"
"561210903","172075.5","2320106.0"
"561210904","171984.5","2319897.0"
"561210905","172858.0","2320104.0"
"561210906","172998.5","2320520.0"
"561220000","248571.5","2343310.5"
"561230000","251433.5","2309017.0"
"561240000","246394.0","2322634.5"
"561250000","198127.5","2354675.5"
"561260000","246659.5","2293337.5"
"561270000","253953.0","2352909.5"
"561280000","194366.0","2344314.5"
"561290000","243644.5","2358061.5"
"561300000","181865.0","2318231.0"
"561310000","168432.0","2347661.0"
"561320000","216968.5","2315199.0"
"561330000","248625.5","2323967.0"
"561340000","240026.5","2351620.0"
"561350000","241891.5","2314808.0"
"561360000","261432.0","2329896.5"
"561370000","222289.5","2315941.0"
"561380000","249207.5","2330673.0"
"561390000","245132.5","2331334.0"
"561400000","216399.0","2338249.0"
"561410000","211454.0","2328815.5"
"561420000","208896.0","2344416.5"
"561430000","238245.0","2294101.5"
"561440000","213826.0","2345448.0"
"561450000","252064.5","2346108.0"
"561460000","205857.0","2360590.5"
"561470000","254679.5","2292279.0"
"561480000","187097.5","2320220.0"
"561490000","239510.5","2299258.5"
"561500000","223212.0","2301458.0"
"561510000","211496.0","2352556.5"
"561520000","184696.0","2274625.0"
"561530000","248544.0","2297678.0"
"561540000","258550.5","2311828.0"
"561550000","238698.0","2285506.5"
"561560000","185883.5","2349587.0"
"561570000","223598.5","2321691.5"
"561580000","212323.0","2312293.5"
"561590000","245776.0","2318669.0"
"561600000","225108.5","2344623.5"
"561610000","193803.0","2309860.0"
"561620101","167027.5","2316298.5"
"561620102","168686.0","2318462.5"
"561620103","168283.5","2321194.0"
"561620104","166906.5","2321900.5"
"561620105","164972.5","2319507.5"
"561620106","167032.5","2319610.0"
"561620107","167827.5","2319365.5"
"561620108","168331.5","2320171.0"
"561620109","167729.0","2320485.5"
"561630000","181733.5","2359445.5"
"561640000","211426.5","2308305.0"
"561650101","247221.0","2338328.0"
"561650102","246149.5","2335823.0"
"561650103","247855.5","2334415.5"
"561660000","175621.5","2341027.0"
"561670000","207524.0","2308529.0"
"561680000","189745.0","2302406.5"
"561690000","181737.5","2313712.0"
"561700000","175099.0","2363660.0"
"561710000","247263.0","2311918.5"
"561720000","228880.0","2325541.0"
"561730000","202916.0","2343290.0"
"561740000","209730.0","2332130.5"
"561750000","205141.0","2316050.0"
"561760000","204390.0","2310707.5"
"561770101","196165.5","2323465.0"
"561770102","202483.5","2322316.0"
"561780101","205999.5","2355232.0"
"561780102","206950.5","2354465.0"
"561780103","205600.0","2352262.0"
"561780104","203478.0","2353667.5"
"561780105","203546.5","2355976.0"
"561790000","169207.5","2331178.5"
"561800000","261647.0","2334414.5"
"561810000","173508.5","2316761.0"
"561820000","170238.0","2355658.5"
"561830000","270599.0","2324845.0"
"561840101","241892.5","2306952.0"
"561840102","240622.0","2307855.0"
"561850101","167160.5","2323828.5"
"561850102","168599.5","2324964.0"
"561850103","168541.0","2325446.0"
"561850104","169086.5","2326750.0"
"561850105","170540.0","2326626.0"
"561850106","171046.0","2324708.0"
"561860101","188022.5","2290940.5"
"561860102","190426.5","2290479.5"
"561870000","241216.0","2331854.0"
"561880000","191169.5","2337650.0"
"561890000","223348.5","2339830.5"
"561900000","219224.5","2344531.5"
"561910000","257209.5","2328422.5"
"561920000","208927.0","2339798.0"
"561930000","177135.0","2317488.5"
"561940000","264426.0","2299117.0"
"561950000","250818.5","2290366.5"
"561960000","249092.0","2310311.0"
"561970000","241776.5","2329384.0"
"561980000","221440.5","2355600.5"
"561990000","151111.5","2364056.0"
"562000000","253946.0","2322663.0"
"562010000","160825.0","2359847.5"
"562020000","245108.0","2327198.0"
"562030000","199699.5","2367198.5"
"562040000","221138.5","2335563.0"
"562050000","220295.0","2296515.0"
"562060101","220042.5","2310160.0"
"562060102","219974.5","2311468.5"
"562060103","217612.5","2313381.5"
"562070000","198305.0","2339144.0"
"562080000","250545.5","2353904.0"
"562090000","195435.0","2367264.5"
"562100000","176573.0","2352524.5"
"562110000","250610.0","2318296.5"
"562120000","261081.0","2292055.5"
"562130000","211414.5","2358664.0"
"562140000","210813.0","2292102.5"
"562150000","216278.5","2359923.5"
"562160000","256485.5","2303669.5"
"562180000","253066.0","2313008.0"
"562190000","237679.0","2320020.0"
"562200000","185855.0","2316365.5"
"562210000","259212.5","2307323.5"
"562220000","221320.0","2326890.0"
"562230000","265426.0","2303499.5"
"562240000","251857.5","2320562.5"
"562250000","257473.5","2353505.5"
"562260000","265849.5","2337937.0"
"562270000","241407.0","2345920.5"
"562280000","244101.5","2323267.0"
"562290000","255170.5","2317000.0"
"562300000","259096.5","2320283.5"
"562310000","224598.0","2312841.0"
"562320000","265154.5","2306293.5"
"562330000","198838.0","2300895.5"
"562340000","187891.0","2295665.5"
"562360000","237886.5","2333217.0"
"562370000","206386.0","2348815.5"
"562380000","175429.0","2359455.5"
"562390000","263479.0","2309883.5"
"562400101","214930.0","2294471.0"
"562400102","216669.5","2292773.0"
"562410000","180087.0","2276617.5"
"562420000","191818.0","2358944.0"
"562430101","219244.5","2304062.0"
"562430102","220510.5","2305078.0"
"562430103","218795.5","2302923.0"
"562440000","238165.0","2324923.5"
"562450000","190539.5","2364115.0"
"562460000","202761.5","2351084.0"
"562470000","232866.5","2306439.0"
"562480000","227045.0","2297410.5"
"562490000","243463.0","2339915.5"
"562500000","264700.0","2293147.0"
"562510101","225711.0","2304055.0"
"562510102","225695.0","2304800.5"
"562520000","224659.0","2293665.5"
"562530000","258089.5","2324484.0"
"562540000","231344.5","2320593.5"
"562550000","227578.0","2309225.0"
"562560000","254503.5","2344256.0"
"562570000","238202.5","2355663.0"
"562580000","196054.0","2301314.0"
"562590000","229667.5","2301056.5"
"562600101","215894.0","2310448.0"
"562600102","216791.5","2310050.5"
"562600103","217099.0","2309609.5"
"562600104","217702.5","2309736.5"
"562600105","217409.0","2309298.5"
"562600106","215420.5","2308725.5"
"562600107","215188.0","2307630.5"
"562600108","216269.0","2308470.5"
"562600109","216820.0","2308272.5"
"562600110","217583.5","2308790.5"
"562600111","217689.5","2308199.5"
"562600112","218404.5","2308280.0"
"562600113","221328.0","2308536.5"
"562600114","220443.5","2307863.0"
"562600115","219447.0","2307937.0"
"562600116","215822.5","2306966.5"
"562600117","217351.5","2307584.5"
"562600118","217625.0","2307627.5"
"562600119","218215.0","2307700.5"
"562600120","215889.0","2305540.5"
"562600121","216260.0","2306517.5"
"562600122","216320.5","2306580.5"
"562600123","216280.0","2305797.0"
"562600124","216130.5","2305819.5"
"562600125","216971.5","2306389.0"
"562600126","217645.0","2306715.5"
"562600127","218484.5","2306777.0"
"562600128","217577.0","2305607.0"
"562600129","218165.0","2304903.0"
"562610000","235604.5","2309976.5"
"562620000","203898.0","2306442.0"
"562630000","203589.5","2313510.0"
"562640000","177250.0","2350003.5"
"570010000","892676.5","2480453.5"
"570020000","895346.0","2432051.5"
"570030000","954914.0","2411387.0"
"570040000","911791.5","2443881.5"
"570060000","954415.0","2460907.5"
"570070000","900578.5","2453223.0"
"570080000","912477.5","2454005.5"
"570090000","891038.5","2434734.0"
"570100000","893807.5","2440735.5"
"570110000","932429.5","2446465.0"
"570120000","869795.5","2491574.0"
"570130000","940058.5","2474705.5"
"570140000","927662.0","2457063.0"
"570150000","921191.5","2461465.0"
"570160000","906924.0","2483443.0"
"570170000","870632.5","2469067.5"
"570180000","904828.0","2434871.0"
"570190101","876697.5","2480078.0"
"570190102","877577.5","2480496.0"
"570190103","873754.0","2477728.5"
"570200000","897086.0","2455871.0"
"570210000","871242.0","2458696.0"
"570220000","869551.5","2494416.0"
"570240000","885173.5","2473961.0"
"570250000","900409.5","2482588.0"
"570260000","893816.0","2503423.5"
"570270000","907036.5","2450150.0"
"570280000","882681.5","2473886.0"
"570290000","904893.5","2454518.0"
"570300000","872167.5","2450347.5"
"570310000","887211.5","2461419.5"
"570320101","871251.0","2459920.0"
"570320102","871285.5","2461410.5"
"570330000","955043.0","2424692.5"
"570340000","941139.0","2416143.5"
"570350000","927891.0","2427892.0"
"570360000","897284.5","2429250.5"
"570370000","892649.5","2455136.5"
"570380000","862809.0","2502091.5"
"570390000","875883.5","2457286.5"
"570400000","893501.5","2436838.0"
"570410000","862242.5","2497202.0"
"570420000","929051.5","2415942.5"
"570430000","880975.0","2479115.5"
"570440000","929616.5","2424008.5"
"570450000","898097.0","2444521.5"
"570460000","979228.5","2453451.5"
"570470000","911437.5","2464398.0"
"570480000","901611.5","2466015.5"
"570490000","877951.5","2465067.5"
"570500000","940071.5","2422167.0"
"570510000","913640.0","2446195.0"
"570520000","927842.0","2462408.5"
"570530000","927575.0","2439919.5"
"570540000","901903.5","2448197.0"
"570550000","895780.0","2458860.0"
"570560000","942194.5","2423859.0"
"570570000","896792.5","2450435.5"
"570580101","935557.0","2474478.0"
"570580102","936444.5","2472527.5"
"570580103","935098.0","2473128.5"
"570580104","935056.0","2473706.0"
"570590000","910758.0","2442024.5"
"570600000","924058.0","2443566.0"
"570610000","928474.0","2469029.0"
"570620000","888392.5","2500216.0"
"570630000","919082.5","2450449.5"
"570640000","960346.5","2433610.5"
"570650000","920671.5","2446206.0"
"570660000","940789.0","2434818.0"
"570670000","880546.5","2486681.0"
"570690000","914077.5","2483161.0"
"570700000","902576.0","2479355.0"
"570710000","944618.5","2433298.5"
"570720000","889543.0","2479363.0"
"570730000","926740.0","2468400.0"
"570740000","962167.5","2464686.5"
"570750000","890977.5","2452114.0"
"570760000","887383.5","2504185.5"
"570770000","914561.0","2423573.5"
"570790000","901141.5","2489515.0"
"570800000","955090.5","2434138.5"
"570810000","927006.5","2436349.5"
"570820000","925579.0","2460890.5"
"570830000","959378.0","2458895.0"
"570840000","896300.5","2430014.5"
"570850000","902372.5","2465275.0"
"570860000","934943.0","2433483.0"
"570870000","911160.5","2471360.5"
"570880000","919329.5","2454379.0"
"570890101","976790.0","2462822.5"
"570890102","971233.5","2462082.5"
"570900000","918802.5","2430206.5"
"570910000","953697.5","2468148.5"
"570920000","950953.0","2468004.5"
"570930000","947323.5","2471191.0"
"570950000","912453.0","2470005.0"
"570960000","862948.5","2493504.5"
"570970000","903358.0","2472159.0"
"570980000","924683.0","2439747.5"
"570990000","923234.5","2422879.5"
"571000000","957316.5","2429997.5"
"571010000","936223.0","2470735.0"
"571020000","881646.5","2482234.5"
"571030000","974046.5","2470448.5"
"571040000","879896.0","2499783.0"
"571050000","914195.0","2453614.5"
"571060000","905822.5","2485934.0"
"571070000","908436.5","2442582.0"
"571080000","970805.5","2471370.5"
"571090000","882081.0","2502119.0"
"571100000","907484.5","2481676.5"
"571110000","873106.5","2472548.0"
"571120000","904535.0","2466949.5"
"571130000","951265.5","2421286.0"
"571140000","954856.5","2428359.0"
"571150000","908611.5","2448428.5"
"571160000","889237.0","2449641.5"
"571170000","890027.0","2488397.5"
"571180000","891338.0","2490713.0"
"571190000","948711.5","2423425.0"
"571200000","911772.5","2437551.0"
"571210000","896509.5","2477308.0"
"571220000","929595.0","2462508.0"
"571230000","919320.0","2472263.5"
"571240000","882986.5","2497756.5"
"571250000","885547.0","2475688.0"
"571260000","902550.5","2429481.5"
